University of Minnesota-Morris;1,463;MN;148;0.35;63%;0.53;4,400;0.12;0.99;C+;3.00;1.80;$269,000;0.41;$665,000;0.21;$6,426;0.14;0.76;$14,328;0.06;0.81;$10,644;0.91;3%;0.44;1.35;Survive
University of Minnesota-Twin Cities;39,763;MN;70;0.69;52%;0.68;9,900;0.18;1.55;A+;5.00;3.00;$326,000;0.73;$831,000;0.66;$11,685;0.73;2.12;$22,599;0.24;1.51;$88,040;0.37;5%;0.62;0.98;Survive
University of Mississippi;19,864;MS;162;0.29;88%;0.06;33,100;0.54;0.89;A+;5.00;3.00;$272,000;0.44;$688,000;0.26;$9,335;0.55;1.26;$16,637;0.12;1.07;$35,895;0.64;0%;0.00;0.64;Thrive
University of Missouri-Columbia;25,265;MO;139;0.40;78%;0.21;6,600;0.14;0.74;A+;5.00;3.00;$291,000;0.57;$762,000;0.50;$8,571;0.46;1.52;$18,507;0.17;0.75;$39,700;0.62;1%;0.14;0.76;Thrive
University of Missouri-Kansas City;9,526;MO;263;0.06;56%;0.65;8,100;0.15;0.87;B+;4.00;2.40;$291,000;0.57;$736,000;0.41;$10,108;0.61;1.59;$14,193;0.06;2.15;$15,875;0.84;4%;0.54;1.38;Survive
University of Missouri-St Louis;6,401;MO;281;0.03;73%;0.32;6,600;0.14;0.49;B-;3.33;2.00;$292,000;0.58;$710,000;0.33;$8,549;0.45;1.35;$17,916;0.15;0.33;$13,488;0.86;5%;0.62;1.48;Perish
University of Nebraska-Lincoln;22,191;NE;139;0.40;80%;0.19;22,200;0.40;0.99;A;4.66;2.80;$278,000;0.48;$730,000;0.39;$7,810;0.36;1.23;$17,140;0.13;0.94;$46,019;0.57;5%;0.62;1.18;Survive
University of Nevada-Reno;16,768;NV;240;0.11;88%;0.06;22,200;0.40;0.57;A-;4.33;2.60;$300,000;0.63;$757,000;0.48;$8,424;0.44;1.55;$14,918;0.07;1.14;$19,540;0.80;1%;0.14;0.93;Thrive
University of New England;5,331;ME;246;0.10;80%;0.19;22,200;0.40;0.68;C;2.66;1.60;$204,000;0.08;$655,000;0.18;$8,678;0.47;0.73;$37,620;0.49;0.06;$7,056;0.96;0%;0.00;0.96;Perish
University of New Hampshire-Main Campus;13,896;NH;125;0.45;77%;0.23;70;0.01;0.69;A;4.66;2.80;$289,000;0.55;$790,000;0.56;$7,502;0.31;1.42;$26,189;0.31;0.33;$28,029;0.71;1%;0.14;0.85;Struggle
University of New Mexico-Main Campus;16,897;NM;218;0.16;70%;0.40;90;0.01;0.57;B-;3.33;2.00;$216,000;0.11;$571,000;0.06;$10,052;0.61;0.78;$15,110;0.08;0.40;$27,636;0.71;2%;0.31;1.03;Perish
University of North Carolina at Asheville;3,233;NC;148;0.35;94%;0.02;2,900;0.10;0.47;A-;4.33;2.60;$212,000;0.10;$548,000;0.03;$6,997;0.22;0.35;$15,507;0.09;0.17;$15,178;0.85;1%;0.14;0.98;Perish
University of North Carolina at Chapel Hill;25,220;NC;29;0.87;23%;0.88;33,100;0.54;2.29;A+;5.00;3.00;$362,000;0.82;$904,000;0.76;$19,097;0.93;2.51;$22,079;0.23;2.73;$131,152;0.28;5%;0.62;0.89;Thrive
University of North Carolina at Charlotte;23,589;NC;228;0.14;67%;0.46;60,500;0.74;1.34;A-;4.33;2.60;$270,000;0.42;$698,000;0.29;$7,154;0.24;0.95;$13,570;0.04;3.16;$8,548;0.92;1%;0.14;1.06;Survive
University of North Carolina at Greensboro;15,839;NC;272;0.04;84%;0.10;4,400;0.12;0.27;A-;4.33;2.60;$241,000;0.22;$606,000;0.10;$6,717;0.18;0.50;$14,911;0.07;0.18;$18,438;0.81;0%;0.00;0.81;Struggle
University of North Carolina Wilmington;13,075;NC;185;0.24;61%;0.56;12,100;0.22;1.02;A-;4.33;2.60;$243,000;0.24;$648,000;0.16;$6,535;0.15;0.55;$14,124;0.05;1.00;$7,780;0.94;1%;0.14;1.08;Survive
University of North Dakota;9,935;ND;263;0.06;82%;0.14;27,100;0.48;0.69;A-;4.33;2.60;$319,000;0.70;$793,000;0.58;$10,135;0.62;1.89;$14,727;0.07;1.81;$28,362;0.70;2%;0.31;1.01;Survive
University of North Florida;11,396;FL;281;0.03;61%;0.56;27,100;0.48;1.07;A-;4.33;2.60;$277,000;0.47;$697,000;0.29;$4,581;0.02;0.77;$13,596;0.04;1.93;$9,943;0.92;0%;0.00;0.92;Thrive
University of NorthTexas;28,441;TX;281;0.03;71%;0.37;49,500;0.68;1.08;A;4.66;2.80;$290,000;0.56;$728,000;0.38;$5,293;0.03;0.96;$15,832;0.10;1.11;$6,386;0.97;5%;0.62;1.58;Survive
University of Notre Dame;12,323;IN;15;0.93;18%;0.91;90,500;0.86;2.70;A+;5.00;3.00;$466,000;0.96;$1,230,000;0.96;$19,019;0.92;2.84;$53,391;0.86;1.00;$897,919;0.03;9%;0.76;0.78;Thrive
University of Oklahoma-Norman Campus;22,059;OK;132;0.43;78%;0.21;170;0.03;0.67;A+;5.00;3.00;$312,000;0.66;$809,000;0.61;$7,620;0.33;1.60;$19,229;0.18;0.66;$2,898;0.99;3%;0.44;1.44;Survive
University of Oregon;20,703;OR;104;0.55;83%;0.12;135,000;0.92;1.58;A+;5.00;3.00;$277,000;0.47;$713,000;0.34;$7,603;0.33;1.14;$23,688;0.27;0.74;$44,076;0.59;4%;0.54;1.13;Survive
University of Pennsylvania;21,960;PA;6;0.98;8%;0.98;135,000;0.92;2.87;A+;5.00;3.00;$561,000;0.99;$1,397,000;0.99;$30,539;0.97;2.95;$55,584;0.97;0.97;$627,388;0.05;13%;0.87;0.92;Thrive
University of Pittsburgh-Pittsburgh Campus;25,901;PA;57;0.75;59%;0.60;110;0.02;1.37;A+;5.00;3.00;$275,000;0.46;$800,000;0.59;$12,881;0.79;1.83;$25,566;0.31;0.91;$161,182;0.23;5%;0.62;0.85;Thrive
University of Puget Sound;2,590;WA;89;0.61;88%;0.05;33,100;0.54;1.20;B;3.66;2.20;$224,000;0.15;$738,000;0.42;$10,521;0.65;1.21;$49,776;0.76;0.15;$142,486;0.25;1%;0.14;0.39;Struggle
University of Rhode Island;14,321;RI;166;0.28;69%;0.40;40,500;0.61;1.29;B+;4.00;2.40;$316,000;0.69;$831,000;0.66;$6,304;0.11;1.45;$22,500;0.24;0.70;$11,604;0.89;1%;0.14;1.03;Survive
University of Richmond;3,449;VA;23;0.90;30%;0.84;49,500;0.68;2.43;A;4.66;2.80;$362,000;0.82;$990,000;0.87;$16,046;0.88;2.57;$52,610;0.83;0.78;$728,206;0.04;9%;0.76;0.80;Thrive
University of Rochester;9,937;NY;29;0.87;29%;0.85;60,500;0.74;2.46;B+;4.00;2.40;$323,000;0.72;$919,000;0.79;$22,115;0.95;2.46;$53,909;0.88;0.61;$227,167;0.17;37%;1.00;1.17;Survive
University of Saint Joseph;1,338;CT;147;0.36;72%;0.34;4,400;0.12;0.81;B;3.66;2.20;$292,000;0.58;$807,000;0.60;$12,156;0.75;1.92;$38,173;0.50;0.25;$25,052;0.74;0%;0.00;0.74;Struggle
University of SanDiego;7,349;CA;91;0.60;53%;0.67;74,000;0.82;2.09;A;4.66;2.80;$315,000;0.68;$899,000;0.76;$11,550;0.72;2.16;$49,358;0.75;0.62;$72,118;0.43;4%;0.54;0.97;Survive
University of San Francisco;9,788;CA;97;0.57;65%;0.49;60,500;0.74;1.81;A-;4.33;2.60;$337,000;0.77;$944,000;0.83;$10,167;0.62;2.22;$48,066;0.73;0.53;$40,633;0.62;13%;0.87;1.49;Survive
University of South Carolina-Columbia;31,270;SC;104;0.55;63%;0.53;2,900;0.10;1.18;A+;5.00;3.00;$265,000;0.38;$703,000;0.31;$7,897;0.38;1.07;$22,958;0.25;0.55;$20,514;0.78;1%;0.14;0.91;Thrive
University of South Dakota;6,252;SD;263;0.06;86%;0.08;22,200;0.40;0.54;A-;4.33;2.60;$252,000;0.29;$661,000;0.20;$7,351;0.27;0.76;$10,743;0.01;7.89;$39,005;0.63;2%;0.31;0.94;Thrive
University of South Florida-Main Campus;31,546;FL;104;0.55;43%;0.75;170;0.03;1.33;A+;5.00;3.00;$290,000;0.56;$713,000;0.34;$8,572;0.46;1.35;$11,867;0.02;12.51;$14,089;0.86;5%;0.62;1.47;Survive
University of Southern California;40,952;CA;22;0.91;13%;0.95;90,500;0.86;2.71;A+;5.00;3.00;$425,000;0.92;$1,146,000;0.94;$27,967;0.96;2.83;$56,225;0.98;0.87;$135,385;0.27;15%;0.92;1.19;Survive
University of St Francis;1,611;IL;202;0.20;47%;0.74;9,900;0.18;1.12;B+;4.00;2.40;$332,000;0.76;$849,000;0.69;$7,123;0.23;1.68;$32,320;0.41;0.40;$12,282;0.88;2%;0.31;1.19;Perish
University of St Thomas;7,372;MN;139;0.40;80%;0.18;33,100;0.54;1.11;A;4.66;2.80;$301,000;0.63;$855,000;0.70;$39,216;0.98;2.31;$42,736;0.61;0.44;$223,122;0.18;2%;0.31;0.49;Thrive
University of the Incarnate Word;6,214;TX;272;0.04;88%;0.06;22,200;0.40;0.51;A;4.66;2.80;$264,000;0.38;$717,000;0.36;$7,147;0.24;0.97;$31,484;0.39;0.13;$22,855;0.76;3%;0.44;1.20;Perish
University of the Pacific;5,688;CA;125;0.45;63%;0.52;40,500;0.61;1.58;B-;3.33;2.00;$411,000;0.91;$1,110,000;0.92;$14,315;0.85;2.68;$48,164;0.74;0.42;$79,637;0.40;5%;0.62;1.01;Survive
University of Tulsa;3,917;OK;121;0.47;41%;0.77;18,100;0.33;1.58;B+;4.00;2.40;$268,000;0.41;$740,000;0.43;$10,975;0.69;1.52;$41,509;0.58;0.37;$284,560;0.14;8%;0.72;0.86;Struggle
University of Utah;24,865;UT;104;0.55;67%;0.46;110,000;0.89;1.90;A;4.66;2.80;$347,000;0.79;$863,000;0.70;$11,560;0.73;2.22;$19,219;0.18;2.46;$42,302;0.60;4%;0.54;1.14;Survive
University of Vermont;11,941;VT;121;0.47;68%;0.44;49,500;0.68;1.60;A;4.66;2.80;$281,000;0.51;$741,000;0.43;$8,911;0.49;1.43;$30,396;0.38;0.62;$41,101;0.61;1%;0.14;0.75;Thrive
University of Virginia-Main Campus;22,509;VA;28;0.87;26%;0.87;140;0.02;1.76;A+;5.00;3.00;$385,000;0.87;$981,000;0.86;$13,808;0.83;2.55;$33,343;0.43;1.16;$304,601;0.12;4%;0.54;0.66;Thrive
University of Washington-Seattle Campus;41,872;WA;62;0.73;49%;0.71;880;0.06;1.50;A+;5.00;3.00;$389,000;0.88;$951,000;0.83;$19,234;0.93;2.65;$23,898;0.27;1.61;$84,412;0.37;16%;0.94;1.31;Survive
University of Wisconsin-Madison;39,045;WI;46;0.81;52%;0.68;49,500;0.68;2.16;A+;5.00;3.00;$347,000;0.79;$894,000;0.75;$10,269;0.63;2.17;$23,680;0.27;1.94;$108,681;0.33;8%;0.72;1.05;Survive
University of Wyoming;9,955;WY;228;0.14;96%;0.01;40,500;0.61;0.75;A-;4.33;2.60;$310,000;0.65;$771,000;0.52;$9,796;0.59;1.76;$11,445;0.01;9.11;$51,552;0.54;1%;0.14;0.68;Thrive
Ursinus College;1,408;PA;82;0.64;71%;0.38;22,200;0.40;1.41;B;3.66;2.20;$287,000;0.54;$825,000;0.64;$8,598;0.46;1.65;$52,050;0.81;0.23;$102,942;0.34;2%;0.31;0.65;Struggle
Utah State University;18,490;UT;254;0.08;89%;0.05;33,100;0.54;0.66;B+;4.00;2.40;$275,000;0.46;$696,000;0.28;$6,408;0.13;0.87;$15,227;0.09;0.57;$20,391;0.78;1%;0.14;0.92;Thrive
Valparaiso University;3,481;IN;153;0.33;89%;0.04;27,100;0.48;0.85;B+;4.00;2.40;$277,000;0.47;$750,000;0.47;$7,911;0.38;1.32;$40,260;0.55;0.18;$71,938;0.43;1%;0.14;0.57;Struggle
Vanderbilt University;11,864;TN;15;0.93;10%;0.96;110,000;0.89;2.79;A+;5.00;3.00;$441,000;0.95;$1,113,000;0.93;$17,310;0.89;2.77;$49,816;0.76;1.12;$388,441;0.09;13%;0.87;0.96;Survive
Vassar College;2,442;NY;14;0.94;25%;0.87;60,500;0.74;2.55;A-;4.33;2.60;$297,000;0.61;$829,000;0.65;$15,196;0.87;2.13;$56,960;1.00;0.53;$443,420;0.07;0%;0.00;0.07;Thrive
Villanova University;7,876;PA;46;0.81;29%;0.86;60,500;0.74;2.40;A;4.66;2.80;$410,000;0.91;$1,169,000;0.95;$12,240;0.75;2.61;$53,308;0.85;0.77;$90,222;0.36;4%;0.54;0.90;Thrive
Virginia Commonwealth University;25,301;VA;162;0.29;86%;0.07;27,100;0.48;0.84;A;4.66;2.80;$241,000;0.22;$669,000;0.22;$9,220;0.53;0.98;$25,164;0.30;0.28;$77,125;0.41;2%;0.31;0.72;Struggle
Virginia Military Institute;1,685;VA;72;0.68;51%;0.68;12,100;0.22;1.58;B-;3.33;2.00;$402,000;0.90;$1,042,000;0.89;$8,171;0.42;2.21;$32,284;0.41;0.63;$301,019;0.13;1%;0.14;0.26;Thrive
Wabash College;881;IN;53;0.77;65%;0.49;12,100;0.22;1.47;A-;4.33;2.60;$324,000;0.72;$872,000;0.71;$8,864;0.49;1.93;$43,650;0.63;0.43;$396,901;0.09;4%;0.54;0.63;Thrive
Wake Forest University;7,880;NC;27;0.89;29%;0.85;49,500;0.68;2.42;A+;5.00;3.00;$338,000;0.77;$959,000;0.84;$18,355;0.91;2.53;$53,322;0.85;0.80;$168,687;0.22;12%;0.83;1.06;Survive
Warren Wilson College;720;NC;160;0.30;86%;0.08;12,100;0.22;0.59;B-;3.33;2.00;$80,000;0.00;$329,000;0.00;$5,334;0.03;0.03;$36,280;0.46;0.00;$73,079;0.43;2%;0.31;0.74;Struggle
Wartburg College;1,456;IA;148;0.35;76%;0.26;12,100;0.22;0.82;B+;4.00;2.40;$254,000;0.32;$696,000;0.28;$4,866;0.02;0.63;$41,280;0.57;0.08;$52,705;0.53;6%;0.67;1.20;Perish
Washington & Jefferson College;1,351;PA;92;0.59;82%;0.14;2,400;0.08;0.81;B-;3.33;2.00;$291,000;0.57;$822,000;0.63;$7,023;0.23;1.43;$47,964;0.73;0.12;$106,281;0.33;1%;0.14;0.47;Struggle
Washington and Lee University;2,219;VA;10;0.96;21%;0.89;18,100;0.33;2.18;A;4.66;2.80;$452,000;0.95;$1,193,000;0.95;$19,081;0.93;2.83;$52,455;0.82;0.78;$722,449;0.04;4%;0.54;0.58;Thrive
Washington College;1,346;MD;105;0.52;64%;0.52;27,100;0.48;1.52;B;3.66;2.20;$259,000;0.35;$759,000;0.49;$9,052;0.51;1.35;$46,978;0.71;0.24;$168,590;0.23;1%;0.14;0.36;Struggle
Washington State University;26,683;WA;166;0.28;77%;0.23;90,500;0.86;1.36;A+;5.00;3.00;$320,000;0.70;$813,000;0.62;$7,535;0.32;1.64;$18,702;0.17;1.46;$38,388;0.63;2%;0.31;0.94;Thrive
Washington University in St Louis;13,773;MO;19;0.92;15%;0.92;33,100;0.54;2.37;A+;5.00;3.00;$411,000;0.91;$1,093,000;0.91;$68,315;1.00;2.82;$53,399;0.86;0.87;$558,149;0.06;8%;0.72;0.78;Thrive
Wayne State University;18,746;MI;246;0.10;71%;0.37;74,000;0.82;1.29;B+;4.00;2.40;$259,000;0.35;$656,000;0.19;$10,721;0.67;1.21;$20,544;0.21;0.67;$21,169;0.77;1%;0.14;0.90;Thrive
Wellesley College;2,391;MA;3;0.99;20%;0.90;49,500;0.68;2.57;A-;4.33;2.60;$358,000;0.82;$950,000;0.83;$19,018;0.92;2.57;$53,732;0.86;0.74;$880,473;0.03;15%;0.92;0.96;Survive
Wells College;463;NY;124;0.46;79%;0.20;8,100;0.15;0.82;D;2.00;1.20;$166,000;0.02;$507,000;0.02;$6,956;0.22;0.26;$40,700;0.56;0.02;$80,313;0.39;2%;0.31;0.70;Struggle
Wesleyan College;523;GA;145;0.37;48%;0.72;12,100;0.22;1.31;C;2.66;1.60;$173,000;0.03;$464,000;0.01;$7,475;0.30;0.34;$23,000;0.26;0.10;$114,645;0.32;3%;0.44;0.76;Struggle
Wesleyan University;3,052;CT;17;0.93;17%;0.92;74,000;0.82;2.66;A;4.66;2.80;$278,000;0.48;$811,000;0.61;$17,710;0.90;1.99;$54,944;0.93;0.59;$349,023;0.11;14%;0.89;1.00;Survive
West Virginia University;23,846;WV;228;0.14;82%;0.16;60,500;0.74;1.04;A+;5.00;3.00;$299,000;0.62;$745,000;0.44;$9,644;0.58;1.64;$16,903;0.13;1.50;$28,161;0.71;2%;0.31;1.02;Survive
Western Michigan University;16,030;MI;246;0.10;81%;0.16;60,500;0.74;1.00;A;4.66;2.80;$263,000;0.37;$701,000;0.30;$7,399;0.28;0.95;$13,928;0.05;2.15;$25,469;0.73;3%;0.44;1.18;Survive
Western New England University;3,129;MA;218;0.16;85%;0.08;18,100;0.33;0.57;C+;3.00;1.80;$288,000;0.55;$823,000;0.63;$8,139;0.41;1.59;$36,804;0.47;0.13;$21,421;0.76;1%;0.14;0.90;Struggle
Westminster College;692;MO;157;0.31;94%;0.01;27,100;0.48;0.80;A-;4.33;2.60;$240,000;0.21;$661,000;0.20;$8,116;0.40;0.81;$27,600;0.33;0.19;$74,856;0.42;3%;0.44;0.86;Struggle
Westminster College;2,199;PA;114;0.50;66%;0.46;27,100;0.48;1.44;A-;4.33;2.60;$292,000;0.58;$777,000;0.55;$8,116;0.40;1.52;$36,806;0.47;0.45;$56,121;0.52;3%;0.44;0.97;Survive
Westmont College;1,266;CA;117;0.50;62%;0.54;18,100;0.33;1.37;B;3.66;2.20;$238,000;0.21;$738,000;0.42;$9,253;0.54;1.16;$45,304;0.66;0.19;$66,350;0.47;1%;0.14;0.61;Struggle
Wheaton College;2,601;IL;58;0.74;83%;0.13;40,500;0.61;1.47;A;4.66;2.80;$238,000;0.21;$701,000;0.30;$9,078;0.52;1.03;$36,420;0.46;0.34;$188,055;0.19;0%;0.00;0.19;Struggle
Whitman College;1,436;WA;46;0.81;50%;0.69;22,200;0.40;1.90;A;4.66;2.80;$178,000;0.05;$677,000;0.24;$12,738;0.78;1.07;$52,764;0.84;0.25;$390,675;0.09;7%;0.69;0.78;Struggle
Whittier College;1,779;CA;105;0.52;76%;0.25;22,200;0.40;1.17;C+;3.00;1.80;$236,000;0.20;$692,000;0.27;$10,542;0.66;1.13;$48,086;0.74;0.12;$65,765;0.47;2%;0.31;0.78;Struggle
Widener University;4,496;PA;202;0.20;69%;0.41;33,100;0.54;1.15;B-;3.33;2.00;$280,000;0.50;$800,000;0.59;$9,066;0.52;1.61;$45,948;0.69;0.20;$20,409;0.78;0%;0.00;0.78;Struggle
Wilkes University;2,693;PA;211;0.18;75%;0.28;22,200;0.40;0.86;B;3.66;2.20;$283,000;0.52;$785,000;0.55;$8,814;0.49;1.57;$36,194;0.46;0.24;$19,171;0.80;2%;0.31;1.12;Perish
Willamette University;2,291;OR;68;0.70;84%;0.11;18,100;0.33;1.14;C+;3.00;1.80;$249,000;0.27;$747,000;0.46;$9,327;0.55;1.28;$50,279;0.78;0.12;$112,890;0.32;0%;0.00;0.32;Struggle
William Carey University;3,103;MS;281;0.03;68%;0.43;18,100;0.33;0.79;B+;4.00;2.40;$192,000;0.06;$530,000;0.03;$6,625;0.16;0.25;$12,600;0.02;0.76;$6,216;0.97;0%;0.00;0.97;Survive
Williams College;2,096;MA;1;1.00;13%;0.95;60,500;0.74;2.69;A-;4.33;2.60;$342,000;0.78;$916,000;0.78;$22,315;0.95;2.51;$55,450;0.95;0.68;$1,252,990;0.02;9%;0.76;0.78;Thrive
Wittenberg University;1,693;OH;160;0.30;74%;0.30;18,100;0.33;0.93;B+;4.00;2.40;$229,000;0.16;$649,000;0.17;$6,045;0.08;0.41;$39,500;0.52;0.06;$68,491;0.45;1%;0.14;0.59;Struggle
Wofford College;1,653;SC;72;0.68;64%;0.52;27,100;0.48;1.68;A-;4.33;2.60;$288,000;0.55;$789,000;0.56;$7,661;0.34;1.44;$43,985;0.64;0.36;$124,616;0.30;3%;0.44;0.74;Struggle
Worcester Polytechnic Institute;5,371;MA;64;0.72;42%;0.76;40,500;0.61;2.09;B+;4.00;2.40;$468,000;0.96;$1,295,000;0.97;$13,414;0.82;2.75;$50,530;0.78;0.65;$96,748;0.35;7%;0.69;1.04;Survive
Yale University;13,303;CT;3;0.99;6%;0.99;165,000;0.95;2.93;A+;5.00;3.00;$546,000;0.99;$1,356,000;0.98;$38,957;0.98;2.94;$53,430;0.86;1.11;$2,213,406;0.00;12%;0.83;0.84;Thrive
Yeshiva University;5,379;NY;97;0.57;60%;0.58;27,100;0.48;1.62;A;4.66;2.80;$279,000;0.49;$848,000;0.69;$7,782;0.35;1.53;$43,500;0.63;0.41;$95,714;0.35;10%;0.80;1.14;Perish
